Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
64357072,00000199,false,Rx,0,6,E4,F6,CC,7E,1F,B0,00,00,
64358056,0000019A,false,Rx,0,6,35,F6,97,7E,00,20,00,00,
64359040,0000019F,false,Rx,0,6,28,F6,08,80,00,20,00,00,
64360192,00000289,false,Rx,0,8,C1,FC,E0,E0,E1,00,0C,00,
64361268,000002BB,false,Rx,0,5,21,FC,00,00,F2,00,00,00,
64362192,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
64363120,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
64364068,000001C4,false,Rx,0,7,00,00,00,00,7B,F5,FF,00,
64365188,000001C5,false,Rx,0,7,00,00,00,00,7B,F5,FF,00,
64366200,000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
64367972,000002A6,false,Rx,0,2,00,F4,00,00,00,00,00,00,
64368724,000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
64369480,000001EA,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
64370248,000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
64372036,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
64393428,0000012F,false,Rx,0,8,07,27,86,1C,F2,01,30,09,
64395984,000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
64398548,000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
64405172,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
64419772,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
64447872,000001A6,false,Rx,0,8,00,00,00,00,00,00,E0,F8,
64448932,000001B9,false,Rx,0,2,00,FF,00,00,00,00,00,00,
64449684,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
64450752,000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
64455308,00000297,false,Rx,0,7,D7,FE,FC,FC,FC,FC,FC,00,
64456460,000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
64457548,00000199,false,Rx,0,6,EF,F1,CC,7E,1F,B0,00,00,
64458532,0000019A,false,Rx,0,6,18,F1,9C,7E,00,20,00,00,
64459512,0000019F,false,Rx,0,6,F0,F1,0D,80,00,20,00,00,
64460672,00000289,false,Rx,0,8,7B,FE,E0,E0,E1,00,0C,00,
64461748,000002BB,false,Rx,0,5,06,FE,00,00,F2,00,00,00,
64462668,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
64463668,000001C4,false,Rx,0,7,00,00,00,00,85,F5,FF,00,
64464788,000001C5,false,Rx,0,7,00,00,00,00,85,F5,FF,00,
64493380,0000012F,false,Rx,0,8,5B,28,86,1C,F2,01,30,09,
64495988,000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
64505604,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
64520104,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
64531760,000002CA,false,Rx,0,2,66,70,00,00,00,00,00,00,
64547860,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
64549072,000001A6,false,Rx,0,8,00,00,00,00,00,00,70,FA,
64550264,00000173,false,Rx,0,8,13,FA,00,0E,30,00,FE,D0,
64551332,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
64556004,000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
64557092,00000199,false,Rx,0,6,26,FB,D1,7E,1F,B0,00,00,
64558072,0000019A,false,Rx,0,6,26,FB,9D,7E,00,20,00,00,
64559056,0000019F,false,Rx,0,6,75,FB,06,80,00,20,00,00,
64560232,00000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
64561308,000002BB,false,Rx,0,5,6E,F1,00,00,F2,00,00,00,
64562232,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
64563156,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
64564112,000001C4,false,Rx,0,7,00,00,00,00,8F,F5,FF,00,
64565232,000001C5,false,Rx,0,7,00,00,00,00,8F,F5,FF,00,
64566388,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
64593384,0000012F,false,Rx,0,8,BC,29,86,1C,F1,01,30,09,
64596000,000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
64605252,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
64620500,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
64624144,000005E7,false,Rx,0,8,99,01,0A,08,06,00,00,00,
64647772,000001A6,false,Rx,0,8,00,00,00,00,00,00,00,FC,
64648840,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
64655032,00000297,false,Rx,0,7,54,F0,FC,FC,FC,FC,FC,00,
64656184,000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
64657272,00000199,false,Rx,0,6,8E,F6,D1,7E,1F,B0,00,00,
64658256,0000019A,false,Rx,0,6,12,F6,95,7E,00,20,00,00,
64659236,0000019F,false,Rx,0,6,41,F6,0E,80,00,20,00,00,
64660408,00000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
64661484,000002BB,false,Rx,0,5,49,F3,00,00,F2,00,00,00,
64662408,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
64664348,000001C4,false,Rx,0,7,00,00,00,00,99,F5,FF,00,
64665376,000001C5,false,Rx,0,7,00,00,00,00,99,F5,FF,00,
64675640,00000328,false,Rx,0,6,3F,44,EF,11,0E,22,00,00,
64693392,0000012F,false,Rx,0,8,5B,2A,86,1C,F1,01,30,09,
64695976,000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
64705180,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
64720944,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
64747884,000001A6,false,Rx,0,8,00,00,00,00,00,00,90,FD,
64749228,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
64750428,00000173,false,Rx,0,8,7B,F0,00,0E,30,00,FE,D0,
64755972,000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
64757060,00000199,false,Rx,0,6,EF,F1,CC,7E,1F,B0,00,00,
64758044,0000019A,false,Rx,0,6,CB,F1,99,7E,00,20,00,00,
64759028,0000019F,false,Rx,0,6,30,F1,FD,7F,00,20,00,00,
64761028,00000289,false,Rx,0,8,4E,F5,E0,E0,E1,00,0C,00,
64762104,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
64763036,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
64764972,000001C4,false,Rx,0,7,00,00,00,00,A3,F5,FF,00,
64766000,000001C5,false,Rx,0,7,00,00,00,00,A3,F5,FF,00,
64767028,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
64768064,000002BB,false,Rx,0,5,20,F5,00,00,F2,00,00,00,
64793372,0000012F,false,Rx,0,8,06,2B,86,1C,F1,01,30,09,
64795976,000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
64805176,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
64821352,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
64847764,000001A6,false,Rx,0,8,00,00,00,00,00,00,20,FF,
64849124,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
64854812,00000297,false,Rx,0,7,12,F1,FC,FC,FC,FC,FC,00,
64855992,000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
64857076,00000199,false,Rx,0,6,BB,FB,D0,7E,1F,B0,00,00,
64858060,0000019A,false,Rx,0,6,D2,FB,9A,7E,00,20,00,00,
64859044,0000019F,false,Rx,0,6,75,FB,06,80,00,20,00,00,
64860232,00000289,false,Rx,0,8,F4,F7,E0,E0,E1,00,0C,00,
64861312,000002BB,false,Rx,0,5,07,F7,00,00,F2,00,00,00,
64862228,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
64863196,000001C4,false,Rx,0,7,00,00,00,00,AD,F5,FF,00,
64864332,000001C5,false,Rx,0,7,00,00,00,00,AD,F5,FF,00,
64893432,0000012F,false,Rx,0,8,32,2C,86,1C,F2,01,30,09,
64895984,000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
64905592,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
64921704,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
64947760,000001A6,false,Rx,0,8,00,00,00,00,00,00,B0,F0,
64949136,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
64950328,00000173,false,Rx,0,8,4F,F5,00,0E,30,00,FE,D0,
64951532,000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
64955968,000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
64957052,00000199,false,Rx,0,6,5E,F6,CF,7E,1F,B0,00,00,
64958040,0000019A,false,Rx,0,6,E7,F6,9B,7E,00,20,00,00,
64959020,0000019F,false,Rx,0,6,0F,F6,0A,80,00,20,00,00,
64961016,00000289,false,Rx,0,8,F5,F9,E0,E0,E1,00,0C,00,
64962092,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
64963024,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
64964968,000001C4,false,Rx,0,7,00,00,00,00,B7,F5,FF,00,
64965996,000001C5,false,Rx,0,7,00,00,00,00,B7,F5,FF,00,
64967020,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
64968056,000002BB,false,Rx,0,5,F2,F9,00,00,F2,00,00,00,
64993360,0000012F,false,Rx,0,8,6F,2D,86,1C,F2,01,30,09,
64995964,000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
65005592,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65022128,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65047744,000001A6,false,Rx,0,8,00,00,00,00,00,00,40,F2,
65049196,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65054672,00000297,false,Rx,0,7,D8,F2,FC,FC,FC,FC,FC,00,
65055960,000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
65057048,00000199,false,Rx,0,6,3F,F1,D2,7E,1F,B0,00,00,
65058032,0000019A,false,Rx,0,6,3E,F1,97,7E,00,20,00,00,
65059012,0000019F,false,Rx,0,6,D6,F1,06,80,00,20,00,00,
65060184,00000289,false,Rx,0,8,4F,FB,E0,E0,E1,00,0C,00,
65061260,000002BB,false,Rx,0,5,D5,FB,00,00,F2,00,00,00,
65062184,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
65063160,000001C4,false,Rx,0,7,00,00,00,00,C1,F5,FF,00,
65064292,000001C5,false,Rx,0,7,00,00,00,00,C1,F5,FF,00,
65093376,0000012F,false,Rx,0,8,32,2E,86,1C,F1,01,30,09,
65095968,000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
65105148,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65122496,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65147860,000001A6,false,Rx,0,8,00,00,00,00,00,00,D0,F3,
65149216,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65150428,00000173,false,Rx,0,8,13,FA,00,0E,30,00,FE,D0,
65155984,000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
65157068,00000199,false,Rx,0,6,6B,FB,CE,7E,1F,B0,00,00,
65158056,0000019A,false,Rx,0,6,4F,FB,9B,7E,00,20,00,00,
65159036,0000019F,false,Rx,0,6,53,FB,0D,80,00,20,00,00,
65160224,00000289,false,Rx,0,8,9C,FD,E0,E0,E1,00,0C,00,
65161300,000002BB,false,Rx,0,5,BC,FD,00,00,F2,00,00,00,
65162216,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
65163148,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
65164092,000001C4,false,Rx,0,7,00,00,00,00,CB,F5,FF,00,
65165204,000001C5,false,Rx,0,7,00,00,00,00,CB,F5,FF,00,
65166360,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
65187848,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
65193376,0000012F,false,Rx,0,8,33,20,86,1C,F1,01,30,09,
65195980,000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
65205424,000002FC,false,Rx,0,7,81,11,01,00,00,00,00,00,
65206444,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65222896,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65232488,000003B5,false,Rx,0,2,FF,00,00,00,00,00,00,00,
65247756,000001A6,false,Rx,0,8,00,00,00,00,00,00,60,F5,
65248828,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65254324,00000297,false,Rx,0,7,9E,F3,FC,FC,FC,FC,FC,00,
65255952,000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
65257040,00000199,false,Rx,0,6,13,F6,D0,7E,1F,B0,00,00,
65258024,0000019A,false,Rx,0,6,C0,F6,99,7E,00,20,00,00,
65259004,0000019F,false,Rx,0,6,0F,F6,0A,80,00,20,00,00,
65261000,00000289,false,Rx,0,8,7A,F0,E0,E0,E1,00,0C,00,
65262080,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
65263000,000002BB,false,Rx,0,5,F3,F0,00,00,F2,00,00,00,
65264944,000001C4,false,Rx,0,7,00,00,00,00,D5,F5,FF,00,
65265968,000001C5,false,Rx,0,7,00,00,00,00,D5,F5,FF,00,
65279772,000003FB,false,Rx,0,6,C7,90,01,10,F1,48,00,00,
65280912,000003B3,false,Rx,0,7,1F,00,FF,7F,00,03,F8,00,
65287508,000003A5,false,Rx,0,5,E1,D5,FF,FF,FF,00,00,00,
65293348,0000012F,false,Rx,0,8,6E,21,86,1C,F1,01,30,09,
65295972,000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
65297372,000003F9,false,Rx,0,8,A7,16,80,70,7C,44,2F,47,
65305132,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65323564,000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
65324532,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65342076,000002F7,false,Rx,0,6,02,99,51,11,11,F1,00,00,
65347836,000001A6,false,Rx,0,8,00,00,00,00,00,00,F0,F6,
65349204,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65350400,00000173,false,Rx,0,8,7B,F0,00,0E,30,00,FE,D0,
65353336,000002ED,false,Rx,0,3,E8,F2,01,00,00,00,00,00,
65355948,000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
65357032,00000199,false,Rx,0,6,C8,F1,CE,7E,1F,B0,00,00,
65358020,0000019A,false,Rx,0,6,84,F1,94,7E,00,20,00,00,
65359000,0000019F,false,Rx,0,6,23,F1,08,80,00,20,00,00,
65360124,00000289,false,Rx,0,8,C0,F2,E0,E0,E1,00,0C,00,
65361200,000002BB,false,Rx,0,5,D4,F2,00,00,F2,00,00,00,
65362124,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
65363052,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
65364984,000001C4,false,Rx,0,7,00,00,00,00,DF,F5,FF,00,
65365996,000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
65367764,000002A6,false,Rx,0,2,00,84,00,00,00,00,00,00,
65368524,000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
65369284,000001EA,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
65370048,000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
65371836,000001C5,false,Rx,0,7,00,00,00,00,DF,F5,FF,00,
65393348,0000012F,false,Rx,0,8,89,22,86,1C,F1,01,30,09,
65395948,000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
65402460,000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
65405100,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65415148,000002A0,false,Rx,0,8,88,88,88,01,FF,FF,FF,FF,
65423672,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65447748,000001A6,false,Rx,0,8,00,00,00,00,00,00,80,F8,
65448812,000001B9,false,Rx,0,2,00,FF,00,00,00,00,00,00,
65449564,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65450688,000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
65454112,00000297,false,Rx,0,7,51,F4,FC,FC,FC,FC,FC,00,
65455972,000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
65457056,00000199,false,Rx,0,6,F6,FB,CF,7E,1F,B0,00,00,
65458040,0000019A,false,Rx,0,6,9D,FB,97,7E,00,20,00,00,
65459020,0000019F,false,Rx,0,6,1C,FB,00,80,00,20,00,00,
65460188,00000289,false,Rx,0,8,13,F4,E0,E0,E1,00,0C,00,
65461272,000002BB,false,Rx,0,5,BD,F4,00,00,F2,00,00,00,
65462188,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
65463136,000001C4,false,Rx,0,7,00,00,00,00,E9,F5,FF,00,
65464248,000001C5,false,Rx,0,7,00,00,00,00,E9,F5,FF,00,
65493352,0000012F,false,Rx,0,8,6E,23,86,1C,F2,01,30,09,
65495960,000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
65505560,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65523140,000000EC,false,Rx,0,8,11,11,05,00,01,08,FF,FF,
65524204,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65531672,000002CA,false,Rx,0,2,66,70,00,00,00,00,00,00,
65532880,000002F8,false,Rx,0,8,16,22,14,0D,BF,E7,07,F5,
65547752,000001A6,false,Rx,0,8,00,00,00,00,00,00,10,FA,
65549104,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65550296,00000173,false,Rx,0,8,4F,F5,00,0E,30,00,FE,D0,
65555944,000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
65557032,00000199,false,Rx,0,6,5E,F6,CF,7E,1F,B0,00,00,
65558016,0000019A,false,Rx,0,6,7A,F6,9A,7E,00,20,00,00,
65558996,0000019F,false,Rx,0,6,53,F6,F2,7F,00,20,00,00,
65560144,00000289,false,Rx,0,8,A9,F6,E0,E0,E1,00,0C,00,
65561220,000002BB,false,Rx,0,5,9A,F6,00,00,F2,00,00,00,
65562144,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
65563072,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
65565016,000001C4,false,Rx,0,7,00,00,00,00,F3,F5,FF,00,
65566044,000001C5,false,Rx,0,7,00,00,00,00,F3,F5,FF,00,
65567072,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
65593332,0000012F,false,Rx,0,8,E0,24,86,1C,F2,01,30,09,
65595936,000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
65605236,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65624488,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65647736,000001A6,false,Rx,0,8,00,00,00,00,00,00,A0,FB,
65648812,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65653904,00000297,false,Rx,0,7,17,F5,FC,FC,FC,FC,FC,00,
65655940,000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
65657024,00000199,false,Rx,0,6,3E,F1,CD,7E,1E,B0,00,00,
65658012,0000019A,false,Rx,0,6,70,F1,93,7E,00,20,00,00,
65658992,0000019F,false,Rx,0,6,23,F1,08,80,00,20,00,00,
65660124,00000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
65661200,000002BB,false,Rx,0,5,6F,F8,00,00,F2,00,00,00,
65662124,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
65663096,000001C4,false,Rx,0,7,00,00,00,00,FD,F5,FF,00,
65664212,000001C5,false,Rx,0,7,00,00,00,00,FD,F5,FF,00,
65675304,00000328,false,Rx,0,6,40,44,EF,11,0E,22,00,00,
65693344,0000012F,false,Rx,0,8,07,25,86,1C,F1,01,30,09,
65695944,000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
65705196,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65719424,000003A0,false,Rx,0,8,FF,FF,C0,FF,FF,FF,FF,FC,
65724864,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65729640,00000393,false,Rx,0,4,3F,32,00,FE,00,00,00,00,
65747724,000001A6,false,Rx,0,8,00,00,00,00,00,00,30,FD,
65749124,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65750328,00000173,false,Rx,0,8,13,FA,00,0E,30,00,FE,D0,
65755956,000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
65757040,00000199,false,Rx,0,6,6A,FB,D1,7E,1E,B0,00,00,
65758024,0000019A,false,Rx,0,6,00,FB,96,7E,00,20,00,00,
65759000,0000019F,false,Rx,0,6,82,FB,1A,80,00,20,00,00,
65760188,00000289,false,Rx,0,8,12,FA,E0,E0,E1,00,0C,00,
65761264,000002BB,false,Rx,0,5,48,FA,00,00,F2,00,00,00,
65762188,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
65763116,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
65764068,000001C4,false,Rx,0,7,00,00,00,00,07,F6,FF,00,
65765188,000001C5,false,Rx,0,7,00,00,00,00,07,F6,FF,00,
65766340,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
65793332,0000012F,false,Rx,0,8,E0,26,86,1C,F1,01,30,09,
65795956,000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
65805204,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65825324,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65827828,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
65847732,000001A6,false,Rx,0,8,00,00,00,00,00,00,C0,FE,
65849084,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65853720,00000297,false,Rx,0,7,DD,F6,FC,FC,FC,FC,FC,00,
65855924,000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
65857012,00000199,false,Rx,0,6,A8,F6,CC,7E,1E,B0,00,00,
65857996,0000019A,false,Rx,0,6,A9,F6,9F,7E,00,20,00,00,
65858980,0000019F,false,Rx,0,6,B5,F6,09,80,00,20,00,00,
65860148,00000289,false,Rx,0,8,C1,FC,E0,E0,E1,00,0C,00,
65861224,000002BB,false,Rx,0,5,21,FC,00,00,F2,00,00,00,
65862148,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
65863096,000001C4,false,Rx,0,7,00,00,00,00,11,F6,FF,00,
65864212,000001C5,false,Rx,0,7,00,00,00,00,11,F6,FF,00,
65893304,0000012F,false,Rx,0,8,BD,27,86,1C,F1,01,30,09,
65895928,000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
65905188,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
65925692,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
65947740,000001A6,false,Rx,0,8,00,00,00,00,00,00,50,F0,
65949108,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
65950308,00000173,false,Rx,0,8,7B,F0,00,0E,30,00,FE,D0,
65951516,000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
65955924,000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
65957012,00000199,false,Rx,0,6,84,F1,CE,7E,1E,B0,00,00,
65957996,0000019A,false,Rx,0,6,18,F1,9C,7E,00,20,00,00,
65958976,0000019F,false,Rx,0,6,16,F1,F6,7F,00,20,00,00,
65960088,00000289,false,Rx,0,8,7B,FE,E0,E0,E1,00,0C,00,
65961164,000002BB,false,Rx,0,5,06,FE,00,00,F2,00,00,00,
65962084,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
65963012,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
65964948,000001C4,false,Rx,0,7,00,00,00,00,1B,F6,FF,00,
65965976,000001C5,false,Rx,0,7,00,00,00,00,1B,F6,FF,00,
65967004,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
65993348,0000012F,false,Rx,0,8,5B,28,86,1C,F2,01,30,09,
65995928,000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
66005232,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
66026100,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
66044872,000005F8,false,Rx,0,8,0D,00,00,00,00,FF,FF,FF,
66047736,000001A6,false,Rx,0,8,00,00,00,00,00,00,E0,F1,
66049144,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
66053504,00000297,false,Rx,0,7,9B,F7,FC,FC,FC,FC,FC,00,
66055948,000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
66057032,00000199,false,Rx,0,6,BA,FB,CF,7E,1E,B0,00,00,
66058016,0000019A,false,Rx,0,6,F4,FB,91,7E,00,20,00,00,
66059000,0000019F,false,Rx,0,6,80,FB,08,80,00,20,00,00,
66060168,00000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
66061244,000002BB,false,Rx,0,5,6E,F1,00,00,F2,00,00,00,
66062168,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
66063124,000001C4,false,Rx,0,7,00,00,00,00,25,F6,FF,00,
66064244,000001C5,false,Rx,0,7,00,00,00,00,25,F6,FF,00,
66093328,0000012F,false,Rx,0,8,06,29,86,1C,F2,01,30,09,
66095940,000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
66105220,00000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
66126432,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
66145028,00000590,false,Rx,0,8,01,03,80,FF,FF,FF,FF,FF,
66147736,000001A6,false,Rx,0,8,00,00,00,00,00,00,70,F3,
66149148,00000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
66150336,00000173,false,Rx,0,8,4F,F5,00,0E,30,00,FE,D0,
66155916,000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
66157004,00000199,false,Rx,0,6,8F,F6,CE,7E,1E,B0,00,00,
66157988,0000019A,false,Rx,0,6,35,F6,97,7E,00,20,00,00,
66158972,0000019F,false,Rx,0,6,DD,F6,06,80,00,20,00,00,
66160140,00000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
66161216,000002BB,false,Rx,0,5,49,F3,00,00,F2,00,00,00,
66162140,0000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
66163068,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
66164028,000001C4,false,Rx,0,7,00,00,00,00,2F,F6,FF,00,
66165152,000001C5,false,Rx,0,7,00,00,00,00,2F,F6,FF,00,
66166300,00000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
66193304,0000012F,false,Rx,0,8,5B,2A,86,1C,F1,01,30,09,
